Date,Team,Win,Loss,Tie,Diff,Division,Cum_Win,Cum_Loss,Cum_Tie,Cum_Diff,Season,Standing
01-30-2026,A-08 Crayon Crunchers,4,0,0,38.0,A,4,0,0,38.0,Spring,1
01-30-2026,A-16 50 Shades of Slay,4,0,0,8.0,A,4,0,0,8.0,Spring,2
01-30-2026,A-07 Orange You Glad We Serve,3,1,0,15.0,A,3,1,0,15.0,Spring,3
01-30-2026,A-14 ROYGDig,3,1,0,9.0,A,3,1,0,9.0,Spring,4
01-30-2026,A-18 Rosebuds,3,1,0,6.0,A,3,1,0,6.0,Spring,5
01-30-2026,A-02 Fifty Shades of Gay,2,1,1,17.0,A,2,1,1,17.0,Spring,6
01-30-2026,A-04,2,1,1,6.0,A,2,1,1,6.0,Spring,7
01-30-2026,A-01 Hue’s Your Daddy,2,1,1,4.0,A,2,1,1,4.0,Spring,8
01-30-2026,A-05 Send Nudes,2,2,0,7.0,A,2,2,0,7.0,Spring,9
01-30-2026,A-03 Chromatic Chaos,2,2,0,-4.0,A,2,2,0,-4.0,Spring,10
01-30-2026,A-11 Paint the Town Red,2,2,0,-13.0,A,2,2,0,-13.0,Spring,11
01-30-2026,A-13 Blue Ball Control,1,3,0,-1.0,A,1,3,0,-1.0,Spring,12
01-30-2026,A-10,1,3,0,-7.0,A,1,3,0,-7.0,Spring,13
01-30-2026,A-15 Spikadelic,1,3,0,-11.0,A,1,3,0,-11.0,Spring,14
01-30-2026,A-06 Red Bottoms,1,3,0,-13.0,A,1,3,0,-13.0,Spring,15
01-30-2026,A-09 Serve the Rainbow,1,3,0,-21.0,A,1,3,0,-21.0,Spring,16
01-30-2026,A-17 Brown Beaver Baddies,0,3,1,-15.0,A,0,3,1,-15.0,Spring,17
01-30-2026,A-12 Mint Condition,0,4,0,-25.0,A,0,4,0,-25.0,Spring,18
02-06-2026,A-16 50 Shades of Slay,2,2,0,-4.0,A,6,2,0,4.0,Spring,1
02-06-2026,A-01 Hue’s Your Daddy,3,1,0,20.0,A,5,2,1,24.0,Spring,2
02-06-2026,A-11 Paint the Town Red,3,1,0,17.0,A,5,3,0,4.0,Spring,3
02-06-2026,A-07 Orange You Glad We Serve,2,2,0,-17.0,A,5,3,0,-2.0,Spring,4
02-06-2026,A-02 Fifty Shades of Gay,2,2,0,10.0,A,4,3,1,27.0,Spring,5
02-06-2026,A-08 Crayon Crunchers,0,3,1,-21.0,A,4,3,1,17.0,Spring,6
02-06-2026,A-15 Spikadelic,3,0,1,20.0,A,4,3,1,9.0,Spring,7
02-06-2026,A-10,3,1,0,25.0,A,4,4,0,18.0,Spring,8
02-06-2026,A-18 Rosebuds,1,3,0,7.0,A,4,4,0,13.0,Spring,9
02-06-2026,A-13 Blue Ball Control,3,1,0,10.0,A,4,4,0,9.0,Spring,10
02-06-2026,A-05 Send Nudes,2,2,0,1.0,A,4,4,0,8.0,Spring,11
02-06-2026,A-06 Red Bottoms,2,1,1,9.0,A,3,4,1,-4.0,Spring,12
02-06-2026,A-14 ROYGDig,0,3,1,-26.0,A,3,4,1,-17.0,Spring,13
02-06-2026,A-04,1,3,0,-35.0,A,3,4,1,-29.0,Spring,14
02-06-2026,A-12 Mint Condition,3,1,0,30.0,A,3,5,0,5.0,Spring,15
02-06-2026,A-03 Chromatic Chaos,1,3,0,-16.0,A,3,5,0,-20.0,Spring,16
02-06-2026,A-09 Serve the Rainbow,2,2,0,-3.0,A,3,5,0,-24.0,Spring,17
02-06-2026,A-17 Brown Beaver Baddies,1,3,0,-27.0,A,1,6,1,-42.0,Spring,18
02-20-2026,A-16 50 Shades of Slay,3,1,0,11.0,A,9,3,0,15.0,Spring,1
02-20-2026,A-01 Hue’s Your Daddy,3,1,0,2.0,A,8,3,1,26.0,Spring,2
02-20-2026,A-05 Send Nudes,4,0,0,23.0,A,8,4,0,31.0,Spring,3
02-20-2026,A-07 Orange You Glad We Serve,3,1,0,21.0,A,8,4,0,19.0,Spring,4
02-20-2026,A-18 Rosebuds,3,0,1,19.0,A,7,4,1,32.0,Spring,5
02-20-2026,A-10,3,1,0,25.0,A,7,5,0,43.0,Spring,6
02-20-2026,A-15 Spikadelic,2,2,0,-6.0,A,6,5,1,3.0,Spring,7
02-20-2026,A-13 Blue Ball Control,2,2,0,14.0,A,6,6,0,23.0,Spring,8
02-20-2026,A-11 Paint the Town Red,1,3,0,-19.0,A,6,6,0,-15.0,Spring,9
02-20-2026,A-02 Fifty Shades of Gay,1,3,0,-4.0,A,5,6,1,23.0,Spring,10
02-20-2026,A-08 Crayon Crunchers,1,3,0,-12.0,A,5,6,1,5.0,Spring,11
02-20-2026,A-04,2,2,0,-2.0,A,5,6,1,-31.0,Spring,12
02-20-2026,A-14 ROYGDig,1,2,1,-7.0,A,4,6,2,-24.0,Spring,13
02-20-2026,A-06 Red Bottoms,1,3,0,-28.0,A,4,7,1,-32.0,Spring,14
02-20-2026,A-12 Mint Condition,1,3,0,-16.0,A,4,8,0,-11.0,Spring,15
02-20-2026,A-09 Serve the Rainbow,1,3,0,-9.0,A,4,8,0,-33.0,Spring,16
02-20-2026,A-03 Chromatic Chaos,1,3,0,-19.0,A,4,8,0,-39.0,Spring,17
02-20-2026,A-17 Brown Beaver Baddies,2,2,0,7.0,A,3,8,1,-35.0,Spring,18
02-27-2026,A-07 Orange You Glad We Serve,4,0,0,47.0,A,12,4,0,66.0,Spring,1
02-27-2026,A-05 Send Nudes,3,1,0,-3.0,A,11,5,0,28.0,Spring,2
02-27-2026,A-16 50 Shades of Slay,2,2,0,10.0,A,11,5,0,25.0,Spring,3
02-27-2026,A-18 Rosebuds,3,1,0,0.0,A,10,5,1,32.0,Spring,4
02-27-2026,A-01 Hue’s Your Daddy,2,2,0,4.0,A,10,5,1,30.0,Spring,5
02-27-2026,A-13 Blue Ball Control,4,0,0,39.0,A,10,6,0,62.0,Spring,6
02-27-2026,A-15 Spikadelic,3,1,0,14.0,A,9,6,1,17.0,Spring,7
02-27-2026,A-10,2,2,0,10.0,A,9,7,0,53.0,Spring,8
02-27-2026,A-14 ROYGDig,4,0,0,27.0,A,8,6,2,3.0,Spring,9
02-27-2026,A-06 Red Bottoms,3,1,0,15.0,A,7,8,1,-17.0,Spring,10
02-27-2026,A-04,2,2,0,-12.0,A,7,8,1,-43.0,Spring,11
02-27-2026,A-11 Paint the Town Red,1,3,0,-4.0,A,7,9,0,-19.0,Spring,12
02-27-2026,A-08 Crayon Crunchers,1,3,0,-8.0,A,6,9,1,-3.0,Spring,13
02-27-2026,A-02 Fifty Shades of Gay,0,4,0,-29.0,A,5,10,1,-6.0,Spring,14
02-27-2026,A-09 Serve the Rainbow,1,3,0,-39.0,A,5,11,0,-72.0,Spring,15
02-27-2026,A-17 Brown Beaver Baddies,1,3,0,-7.0,A,4,11,1,-42.0,Spring,16
02-27-2026,A-12 Mint Condition,0,4,0,-37.0,A,4,12,0,-48.0,Spring,17
02-27-2026,A-03 Chromatic Chaos,0,4,0,-27.0,A,4,12,0,-66.0,Spring,18
03-06-2026,A-07 Orange You Glad We Serve,4,0,0,28.0,A,16,4,0,94.0,Spring,1
03-06-2026,A-05 Send Nudes,3,1,0,6.0,A,14,6,0,34.0,Spring,2
03-06-2026,A-18 Rosebuds,3,1,0,10.0,A,13,6,1,42.0,Spring,3
03-06-2026,A-15 Spikadelic,3,1,0,36.0,A,12,7,1,53.0,Spring,4
03-06-2026,A-10,3,1,0,22.0,A,12,8,0,75.0,Spring,5
03-06-2026,A-14 ROYGDig,3,1,0,-4.0,A,11,7,2,-1.0,Spring,6
03-06-2026,A-13 Blue Ball Control,1,3,0,-7.0,A,11,9,0,55.0,Spring,7
03-06-2026,A-16 50 Shades of Slay,0,4,0,-14.0,A,11,9,0,11.0,Spring,8
03-06-2026,A-01 Hue’s Your Daddy,0,4,0,-28.0,A,10,9,1,2.0,Spring,9
03-06-2026,A-08 Crayon Crunchers,3,0,1,16.0,A,9,9,2,13.0,Spring,10
03-06-2026,A-06 Red Bottoms,2,1,1,-2.0,A,9,9,2,-19.0,Spring,11
03-06-2026,A-11 Paint the Town Red,2,2,0,3.0,A,9,11,0,-16.0,Spring,12
03-06-2026,A-02 Fifty Shades of Gay,2,2,0,11.0,A,7,12,1,5.0,Spring,13
03-06-2026,A-04,0,4,0,-28.0,A,7,12,1,-71.0,Spring,14
03-06-2026,A-09 Serve the Rainbow,2,2,0,3.0,A,7,13,0,-69.0,Spring,15
03-06-2026,A-12 Mint Condition,2,2,0,0.0,A,6,14,0,-48.0,Spring,16
03-06-2026,A-03 Chromatic Chaos,2,2,0,-6.0,A,6,14,0,-72.0,Spring,17
03-06-2026,A-17 Brown Beaver Baddies,0,4,0,-46.0,A,4,15,1,-88.0,Spring,18
03-20-2026,A-07 Orange You Glad We Serve,1,3,0,-8.0,A,17,7,0,86.0,Spring,1
03-20-2026,A-05 Send Nudes,3,1,0,16.0,A,17,7,0,50.0,Spring,2
03-20-2026,A-10,4,0,0,23.0,A,16,8,0,98.0,Spring,3
03-20-2026,A-15 Spikadelic,3,1,0,18.0,A,15,8,1,71.0,Spring,4
03-20-2026,A-18 Rosebuds,2,2,0,4.0,A,15,8,1,46.0,Spring,5
03-20-2026,A-16 50 Shades of Slay,4,0,0,14.0,A,15,9,0,25.0,Spring,6
03-20-2026,A-13 Blue Ball Control,3,1,0,25.0,A,14,10,0,80.0,Spring,7
03-20-2026,A-14 ROYGDig,2,2,0,-8.0,A,13,9,2,-9.0,Spring,8
03-20-2026,A-01 Hue’s Your Daddy,3,1,0,1.0,A,13,10,1,3.0,Spring,9
03-20-2026,A-06 Red Bottoms,3,1,0,22.0,A,12,10,2,3.0,Spring,10
03-20-2026,A-11 Paint the Town Red,3,1,0,53.0,A,12,12,0,37.0,Spring,11
03-20-2026,A-02 Fifty Shades of Gay,3,1,0,47.0,A,10,13,1,52.0,Spring,12
03-20-2026,A-08 Crayon Crunchers,0,4,0,-15.0,A,9,13,2,-2.0,Spring,13
03-20-2026,A-03 Chromatic Chaos,2,2,0,-8.0,A,8,16,0,-80.0,Spring,14
03-20-2026,A-04,0,4,0,-23.0,A,7,16,1,-94.0,Spring,15
03-20-2026,A-09 Serve the Rainbow,0,4,0,-43.0,A,7,17,0,-112.0,Spring,16
03-20-2026,A-12 Mint Condition,0,4,0,-18.0,A,6,18,0,-66.0,Spring,17
03-20-2026,A-17 Brown Beaver Baddies,0,4,0,-100.0,A,4,19,1,-188.0,Spring,18
03-27-2026,A-07 Orange You Glad We Serve,3,1,0,11.0,A,20,8,0,97.0,Spring,1
03-27-2026,A-05 Send Nudes,2,2,0,6.0,A,19,9,0,56.0,Spring,2
03-27-2026,A-18 Rosebuds,3,0,1,25.0,A,18,8,2,71.0,Spring,3
03-27-2026,A-15 Spikadelic,3,1,0,2.0,A,18,9,1,73.0,Spring,4
03-27-2026,A-10,2,2,0,-2.0,A,18,10,0,96.0,Spring,5
03-27-2026,A-14 ROYGDig,3,1,0,20.0,A,16,10,2,11.0,Spring,6
03-27-2026,A-13 Blue Ball Control,2,2,0,-2.0,A,16,12,0,78.0,Spring,7
03-27-2026,A-16 50 Shades of Slay,1,3,0,-4.0,A,16,12,0,21.0,Spring,8
03-27-2026,A-01 Hue’s Your Daddy,1,2,1,-7.0,A,14,12,2,-4.0,Spring,9
03-27-2026,A-11 Paint the Town Red,2,2,0,-4.0,A,14,14,0,33.0,Spring,10
03-27-2026,A-06 Red Bottoms,1,3,0,-9.0,A,13,13,2,-6.0,Spring,11
03-27-2026,A-02 Fifty Shades of Gay,2,2,0,3.0,A,12,15,1,55.0,Spring,12
03-27-2026,A-08 Crayon Crunchers,1,3,0,-3.0,A,10,16,2,-5.0,Spring,13
03-27-2026,A-09 Serve the Rainbow,3,1,0,32.0,A,10,18,0,-80.0,Spring,14
03-27-2026,A-04,2,2,0,2.0,A,9,18,1,-92.0,Spring,15
03-27-2026,A-12 Mint Condition,3,1,0,0.0,A,9,19,0,-66.0,Spring,16
03-27-2026,A-03 Chromatic Chaos,0,4,0,-52.0,A,8,20,0,-132.0,Spring,17
03-27-2026,A-17 Brown Beaver Baddies,1,3,0,-18.0,A,5,22,1,-206.0,Spring,18
04-10-2026,A-07 Orange You Glad We Serve,3,1,0,21.0,A,23,9,0,118.0,Spring,1
04-10-2026,A-05 Send Nudes,3,1,0,4.0,A,22,10,0,60.0,Spring,2
04-10-2026,A-15 Spikadelic,3,1,0,5.0,A,21,10,1,78.0,Spring,3
04-10-2026,A-10,3,1,0,40.0,A,21,11,0,136.0,Spring,4
04-10-2026,A-18 Rosebuds,2,2,0,-2.0,A,20,10,2,69.0,Spring,5
04-10-2026,A-14 ROYGDig,3,1,0,3.0,A,19,11,2,14.0,Spring,6
04-10-2026,A-01 Hue’s Your Daddy,3,1,0,48.0,A,17,13,2,44.0,Spring,7
04-10-2026,A-13 Blue Ball Control,1,3,0,-5.0,A,17,15,0,73.0,Spring,8
04-10-2026,A-16 50 Shades of Slay,1,3,0,-18.0,A,17,15,0,3.0,Spring,9
04-10-2026,A-11 Paint the Town Red,2,2,0,-3.0,A,16,16,0,30.0,Spring,10
04-10-2026,A-06 Red Bottoms,2,2,0,-5.0,A,15,15,2,-11.0,Spring,11
04-10-2026,A-08 Crayon Crunchers,3,1,0,52.0,A,13,17,2,47.0,Spring,12
04-10-2026,A-02 Fifty Shades of Gay,1,3,0,-1.0,A,13,18,1,54.0,Spring,13
04-10-2026,A-09 Serve the Rainbow,3,1,0,10.0,A,13,19,0,-70.0,Spring,14
04-10-2026,A-03 Chromatic Chaos,2,2,0,-15.0,A,10,22,0,-147.0,Spring,15
04-10-2026,A-04,0,4,0,-100.0,A,9,22,1,-192.0,Spring,16
04-10-2026,A-12 Mint Condition,0,4,0,-9.0,A,9,23,0,-75.0,Spring,17
04-10-2026,A-17 Brown Beaver Baddies,1,3,0,-25.0,A,6,25,1,-231.0,Spring,18
04-17-2026,A-07 Orange You Glad We Serve,4,0,0,40.0,A,27,9,0,158.0,Spring,1
04-17-2026,A-10,4,0,0,44.0,A,25,11,0,180.0,Spring,2
04-17-2026,A-18 Rosebuds,4,0,0,13.0,A,24,10,2,82.0,Spring,3
04-17-2026,A-05 Send Nudes,2,2,0,0.0,A,24,12,0,60.0,Spring,4
04-17-2026,A-15 Spikadelic,2,2,0,-8.0,A,23,12,1,70.0,Spring,5
04-17-2026,A-14 ROYGDig,3,1,0,18.0,A,22,12,2,32.0,Spring,6
04-17-2026,A-16 50 Shades of Slay,3,1,0,5.0,A,20,16,0,8.0,Spring,7
04-17-2026,A-13 Blue Ball Control,2,1,1,8.0,A,19,16,1,81.0,Spring,8
04-17-2026,A-11 Paint the Town Red,3,1,0,16.0,A,19,17,0,46.0,Spring,9
04-17-2026,A-01 Hue’s Your Daddy,0,4,0,-15.0,A,17,17,2,29.0,Spring,10
04-17-2026,A-06 Red Bottoms,0,3,1,-24.0,A,15,18,3,-35.0,Spring,11
04-17-2026,A-08 Crayon Crunchers,2,2,0,-25.0,A,15,19,2,22.0,Spring,12
04-17-2026,A-02 Fifty Shades of Gay,2,2,0,-7.0,A,15,20,1,47.0,Spring,13
04-17-2026,A-09 Serve the Rainbow,2,2,0,7.0,A,15,21,0,-63.0,Spring,14
04-17-2026,A-04,2,2,0,9.0,A,11,24,1,-183.0,Spring,15
04-17-2026,A-03 Chromatic Chaos,0,4,0,-22.0,A,10,26,0,-169.0,Spring,16
04-17-2026,A-12 Mint Condition,0,4,0,-23.0,A,9,27,0,-98.0,Spring,17
04-17-2026,A-17 Brown Beaver Baddies,0,4,0,-36.0,A,6,29,1,-267.0,Spring,18
04-24-2026,A-07 Orange You Glad We Serve,3,1,0,22.0,A,30,10,0,180.0,Spring,1
04-24-2026,A-10,4,0,0,61.0,A,29,11,0,241.0,Spring,2
04-24-2026,A-05 Send Nudes,3,1,0,14.0,A,27,13,0,74.0,Spring,3
04-24-2026,A-18 Rosebuds,0,4,0,-28.0,A,24,14,2,54.0,Spring,4
04-24-2026,A-14 ROYGDig,2,2,0,10.0,A,24,14,2,42.0,Spring,5
04-24-2026,A-15 Spikadelic,1,3,0,-14.0,A,24,15,1,56.0,Spring,6
04-24-2026,A-16 50 Shades of Slay,3,1,0,1.0,A,23,17,0,9.0,Spring,7
04-24-2026,A-13 Blue Ball Control,2,2,0,8.0,A,21,18,1,89.0,Spring,8
04-24-2026,A-01 Hue’s Your Daddy,3,1,0,0.0,A,20,18,2,29.0,Spring,9
04-24-2026,A-11 Paint the Town Red,1,3,0,-11.0,A,20,20,0,35.0,Spring,10
04-24-2026,A-08 Crayon Crunchers,3,1,0,6.0,A,18,20,2,28.0,Spring,11
04-24-2026,A-09 Serve the Rainbow,3,1,0,14.0,A,18,22,0,-49.0,Spring,12
04-24-2026,A-02 Fifty Shades of Gay,2,2,0,39.0,A,17,22,1,86.0,Spring,13
04-24-2026,A-06 Red Bottoms,1,3,0,1.0,A,16,21,3,-34.0,Spring,14
04-24-2026,A-03 Chromatic Chaos,2,2,0,-1.0,A,12,28,0,-170.0,Spring,15
04-24-2026,A-04,0,4,0,-100.0,A,11,28,1,-283.0,Spring,16
04-24-2026,A-12 Mint Condition,1,3,0,-4.0,A,10,30,0,-102.0,Spring,17
04-24-2026,A-17 Brown Beaver Baddies,2,2,0,-18.0,A,8,31,1,-285.0,Spring,18
05-01-2026,A-07 Orange You Glad We Serve,0,0,0,0.0,A,30,10,0,180.0,Spring,1
05-01-2026,A-10,0,0,0,0.0,A,29,11,0,241.0,Spring,2
05-01-2026,A-05 Send Nudes,0,0,0,0.0,A,27,13,0,74.0,Spring,3
05-01-2026,A-18 Rosebuds,0,0,0,0.0,A,24,14,2,54.0,Spring,4
05-01-2026,A-14 ROYGDig,0,0,0,0.0,A,24,14,2,42.0,Spring,5
05-01-2026,A-15 Spikadelic,0,0,0,0.0,A,24,15,1,56.0,Spring,6
05-01-2026,A-16 50 Shades of Slay,0,0,0,0.0,A,23,17,0,9.0,Spring,7
05-01-2026,A-13 Blue Ball Control,0,0,0,0.0,A,21,18,1,89.0,Spring,8
05-01-2026,A-01 Hue’s Your Daddy,0,0,0,0.0,A,20,18,2,29.0,Spring,9
05-01-2026,A-11 Paint the Town Red,0,0,0,0.0,A,20,20,0,35.0,Spring,10
05-01-2026,A-08 Crayon Crunchers,0,0,0,0.0,A,18,20,2,28.0,Spring,11
05-01-2026,A-09 Serve the Rainbow,0,0,0,0.0,A,18,22,0,-49.0,Spring,12
05-01-2026,A-02 Fifty Shades of Gay,0,0,0,0.0,A,17,22,1,86.0,Spring,13
05-01-2026,A-06 Red Bottoms,0,0,0,0.0,A,16,21,3,-34.0,Spring,14
05-01-2026,A-03 Chromatic Chaos,0,0,0,0.0,A,12,28,0,-170.0,Spring,15
05-01-2026,A-04,0,0,0,0.0,A,11,28,1,-283.0,Spring,16
05-01-2026,A-12 Mint Condition,0,0,0,0.0,A,10,30,0,-102.0,Spring,17
05-01-2026,A-17 Brown Beaver Baddies,0,0,0,0.0,A,8,31,1,-285.0,Spring,18
01-30-2026,"C-03 Sugar, Spike and",4,0,0,30.0,C,4,0,0,30.0,Spring,1
01-30-2026,C-05 Dragon Ballz Deep,3,1,0,24.0,C,3,1,0,24.0,Spring,2
01-30-2026,C-17 Scooby Do Me,3,1,0,19.0,C,3,1,0,19.0,Spring,3
01-30-2026,C-01 Avatar: Net Benders,3,1,0,12.0,C,3,1,0,12.0,Spring,4
01-30-2026,C-06 SpongeBall Spikepants,3,1,0,12.0,C,3,1,0,12.0,Spring,5
01-30-2026,C-14 Diva Slayers,3,1,0,9.0,C,3,1,0,9.0,Spring,6
01-30-2026,C-11 Trans Performers,3,1,0,5.0,C,3,1,0,5.0,Spring,7
01-30-2026,"C-02 Ed, Edd n Edging!",2,2,0,7.0,C,2,2,0,7.0,Spring,8
01-30-2026,C-13 Thunder Kills,2,2,0,5.0,C,2,2,0,5.0,Spring,9
01-30-2026,C-07 Sailor Spikers,2,2,0,5.0,C,2,2,0,5.0,Spring,10
01-30-2026,C-16 The IncrediBalls,2,2,0,0.0,C,2,2,0,0.0,Spring,11
01-30-2026,C-12 The Magic Spikebus,2,2,0,-1.0,C,2,2,0,-1.0,Spring,12
01-30-2026,C-10 Courage the Cowardly Dig,2,2,0,-5.0,C,2,2,0,-5.0,Spring,13
01-30-2026,C-08 Blocker's Home for Unimaginative Hitters,1,3,0,-4.0,C,1,3,0,-4.0,Spring,14
01-30-2026,C-09 The Netsons,1,3,0,-19.0,C,1,3,0,-19.0,Spring,15
01-30-2026,C-04 Peppa Dig,0,4,0,-28.0,C,0,4,0,-28.0,Spring,16
01-30-2026,C-15 Powerpuff Passers,0,4,0,-35.0,C,0,4,0,-35.0,Spring,17
01-30-2026,C-18 Straw Hat Striker,0,4,0,-36.0,C,0,4,0,-36.0,Spring,18
02-06-2026,C-05 Dragon Ballz Deep,4,0,0,25.0,C,7,1,0,49.0,Spring,1
02-06-2026,C-06 SpongeBall Spikepants,4,0,0,25.0,C,7,1,0,37.0,Spring,2
02-06-2026,C-17 Scooby Do Me,3,1,0,16.0,C,6,2,0,35.0,Spring,3
02-06-2026,C-01 Avatar: Net Benders,3,1,0,19.0,C,6,2,0,31.0,Spring,4
02-06-2026,C-13 Thunder Kills,4,0,0,20.0,C,6,2,0,25.0,Spring,5
02-06-2026,"C-03 Sugar, Spike and",1,3,0,-21.0,C,5,3,0,9.0,Spring,6
02-06-2026,C-12 The Magic Spikebus,3,1,0,10.0,C,5,3,0,9.0,Spring,7
02-06-2026,C-11 Trans Performers,2,2,0,-2.0,C,5,3,0,3.0,Spring,8
02-06-2026,"C-02 Ed, Edd n Edging!",2,1,1,8.0,C,4,3,1,15.0,Spring,9
02-06-2026,C-10 Courage the Cowardly Dig,2,1,1,5.0,C,4,3,1,0.0,Spring,10
02-06-2026,C-16 The IncrediBalls,2,2,0,2.0,C,4,4,0,2.0,Spring,11
02-06-2026,C-08 Blocker's Home for Unimaginative Hitters,2,2,0,10.0,C,3,5,0,6.0,Spring,12
02-06-2026,C-07 Sailor Spikers,1,3,0,-9.0,C,3,5,0,-4.0,Spring,13
02-06-2026,C-14 Diva Slayers,0,4,0,-23.0,C,3,5,0,-14.0,Spring,14
02-06-2026,C-04 Peppa Dig,1,3,0,-13.0,C,1,7,0,-41.0,Spring,15
02-06-2026,C-09 The Netsons,0,4,0,-26.0,C,1,7,0,-45.0,Spring,16
02-06-2026,C-18 Straw Hat Striker,1,3,0,-11.0,C,1,7,0,-47.0,Spring,17
02-06-2026,C-15 Powerpuff Passers,0,4,0,-35.0,C,0,8,0,-70.0,Spring,18
02-20-2026,C-06 SpongeBall Spikepants,4,0,0,18.0,C,11,1,0,55.0,Spring,1
02-20-2026,C-05 Dragon Ballz Deep,2,2,0,4.0,C,9,3,0,53.0,Spring,2
02-20-2026,C-13 Thunder Kills,3,1,0,22.0,C,9,3,0,47.0,Spring,3
02-20-2026,C-10 Courage the Cowardly Dig,4,0,0,19.0,C,8,3,1,19.0,Spring,4
02-20-2026,C-01 Avatar: Net Benders,2,2,0,-2.0,C,8,4,0,29.0,Spring,5
02-20-2026,C-11 Trans Performers,2,2,0,15.0,C,7,5,0,18.0,Spring,6
02-20-2026,"C-03 Sugar, Spike and",2,2,0,-3.0,C,7,5,0,6.0,Spring,7
02-20-2026,"C-02 Ed, Edd n Edging!",2,2,0,-1.0,C,6,5,1,14.0,Spring,8
02-20-2026,C-17 Scooby Do Me,0,4,0,-21.0,C,6,6,0,14.0,Spring,9
02-20-2026,C-14 Diva Slayers,3,1,0,21.0,C,6,6,0,7.0,Spring,10
02-20-2026,C-16 The IncrediBalls,2,2,0,-3.0,C,6,6,0,-1.0,Spring,11
02-20-2026,C-12 The Magic Spikebus,1,3,0,-20.0,C,6,6,0,-11.0,Spring,12
02-20-2026,C-07 Sailor Spikers,2,2,0,3.0,C,5,7,0,-1.0,Spring,13
02-20-2026,C-08 Blocker's Home for Unimaginative Hitters,1,3,0,-17.0,C,4,8,0,-11.0,Spring,14
02-20-2026,C-04 Peppa Dig,2,2,0,4.0,C,3,9,0,-37.0,Spring,15
02-20-2026,C-09 The Netsons,2,2,0,-1.0,C,3,9,0,-46.0,Spring,16
02-20-2026,C-18 Straw Hat Striker,2,2,0,-4.0,C,3,9,0,-51.0,Spring,17
02-20-2026,C-15 Powerpuff Passers,0,4,0,-34.0,C,0,12,0,-104.0,Spring,18
02-27-2026,C-06 SpongeBall Spikepants,2,2,0,-4.0,C,13,3,0,51.0,Spring,1
02-27-2026,C-05 Dragon Ballz Deep,2,1,1,14.0,C,11,4,1,67.0,Spring,2
02-27-2026,C-13 Thunder Kills,2,2,0,17.0,C,11,5,0,64.0,Spring,3
02-27-2026,C-14 Diva Slayers,4,0,0,21.0,C,10,6,0,28.0,Spring,4
02-27-2026,"C-03 Sugar, Spike and",3,1,0,1.0,C,10,6,0,7.0,Spring,5
02-27-2026,C-16 The IncrediBalls,3,0,1,13.0,C,9,6,1,12.0,Spring,6
02-27-2026,C-10 Courage the Cowardly Dig,1,3,0,-18.0,C,9,6,1,1.0,Spring,7
02-27-2026,C-01 Avatar: Net Benders,1,3,0,0.0,C,9,7,0,29.0,Spring,8
02-27-2026,C-11 Trans Performers,2,2,0,0.0,C,9,7,0,18.0,Spring,9
02-27-2026,"C-02 Ed, Edd n Edging!",2,2,0,2.0,C,8,7,1,16.0,Spring,10
02-27-2026,C-07 Sailor Spikers,3,1,0,17.0,C,8,8,0,16.0,Spring,11
02-27-2026,C-12 The Magic Spikebus,1,3,0,-3.0,C,7,9,0,-14.0,Spring,12
02-27-2026,C-08 Blocker's Home for Unimaginative Hitters,2,2,0,0.0,C,6,10,0,-11.0,Spring,13
02-27-2026,C-17 Scooby Do Me,0,4,0,-27.0,C,6,10,0,-13.0,Spring,14
02-27-2026,C-18 Straw Hat Striker,3,1,0,0.0,C,6,10,0,-51.0,Spring,15
02-27-2026,C-04 Peppa Dig,1,3,0,-18.0,C,4,12,0,-55.0,Spring,16
02-27-2026,C-09 The Netsons,1,3,0,-17.0,C,4,12,0,-63.0,Spring,17
02-27-2026,C-15 Powerpuff Passers,2,2,0,2.0,C,2,14,0,-102.0,Spring,18
03-06-2026,C-06 SpongeBall Spikepants,1,3,0,-13.0,C,14,6,0,38.0,Spring,1
03-06-2026,C-14 Diva Slayers,3,1,0,28.0,C,13,7,0,56.0,Spring,2
03-06-2026,"C-03 Sugar, Spike and",2,1,1,11.0,C,12,7,1,18.0,Spring,3
03-06-2026,C-10 Courage the Cowardly Dig,3,1,0,7.0,C,12,7,1,8.0,Spring,4
03-06-2026,C-13 Thunder Kills,1,3,0,-15.0,C,12,8,0,49.0,Spring,5
03-06-2026,C-01 Avatar: Net Benders,3,1,0,18.0,C,12,8,0,47.0,Spring,6
03-06-2026,C-05 Dragon Ballz Deep,0,4,0,-25.0,C,11,8,1,42.0,Spring,7
03-06-2026,C-12 The Magic Spikebus,4,0,0,40.0,C,11,9,0,26.0,Spring,8
03-06-2026,"C-02 Ed, Edd n Edging!",2,2,0,-13.0,C,10,9,1,3.0,Spring,9
03-06-2026,C-16 The IncrediBalls,1,3,0,-25.0,C,10,9,1,-13.0,Spring,10
03-06-2026,C-08 Blocker's Home for Unimaginative Hitters,4,0,0,38.0,C,10,10,0,27.0,Spring,11
03-06-2026,C-07 Sailor Spikers,2,2,0,-9.0,C,10,10,0,7.0,Spring,12
03-06-2026,C-11 Trans Performers,1,3,0,-11.0,C,10,10,0,7.0,Spring,13
03-06-2026,C-17 Scooby Do Me,3,1,0,17.0,C,9,11,0,4.0,Spring,14
03-06-2026,C-18 Straw Hat Striker,2,2,0,4.0,C,8,12,0,-47.0,Spring,15
