Team 1,Team 1 Score,Team 2,Team 2 Score,Ref Team,Location,Date,Time
C-18 Straw Hat Striker,,C-04 Peppa Dig,,C-03,StarCenter Multisport - North Lake (Court 7),"Fri, Apr 17",7:45 PM
C-18 Straw Hat Striker,,C-04 Peppa Dig,,C-03,StarCenter Multisport - North Lake (Court 7),"Fri, Apr 17",7:45 PM
C-13 Thunder Kills,,C-06 SpongeBall Spikepants,,C-11,StarCenter Multisport - North Lake (Court 5),"Fri, Apr 17",8:30 PM
C-13 Thunder Kills,,C-06 SpongeBall Spikepants,,C-11,StarCenter Multisport - North Lake (Court 5),"Fri, Apr 17",8:30 PM
C-15 Powerpuff Passers,,C-17 Scooby Do Me,,C-10,StarCenter Multisport - North Lake (Court 6),"Fri, Apr 17",8:30 PM
C-15 Powerpuff Passers,,C-17 Scooby Do Me,,C-10,StarCenter Multisport - North Lake (Court 6),"Fri, Apr 17",8:30 PM
C-18 Straw Hat Striker,,"C-03 Sugar, Spike and",,C-04,StarCenter Multisport - North Lake (Court 7),"Fri, Apr 17",8:30 PM
C-18 Straw Hat Striker,,"C-03 Sugar, Spike and",,C-04,StarCenter Multisport - North Lake (Court 7),"Fri, Apr 17",8:30 PM
C-14 Diva Slayers,,C-12 The Magic Spikebus,,C-16,StarCenter Multisport - North Lake (Court 5),"Fri, Apr 17",9:15 PM
C-14 Diva Slayers,,C-12 The Magic Spikebus,,C-16,StarCenter Multisport - North Lake (Court 5),"Fri, Apr 17",9:15 PM
C-05 Dragon Ballz Deep,,"C-02 Ed, Edd n Edging!",,C-09,StarCenter Multisport - North Lake (Court 6),"Fri, Apr 17",9:15 PM
C-05 Dragon Ballz Deep,,"C-02 Ed, Edd n Edging!",,C-09,StarCenter Multisport - North Lake (Court 6),"Fri, Apr 17",9:15 PM
C-08 Blocker's Home for Unimaginative Hitters,,C-07 Sailor Spikers,,C-01,StarCenter Multisport - North Lake (Court 7),"Fri, Apr 17",9:15 PM
C-08 Blocker's Home for Unimaginative Hitters,,C-07 Sailor Spikers,,C-01,StarCenter Multisport - North Lake (Court 7),"Fri, Apr 17",9:15 PM
C-16 The IncrediBalls,,C-14 Diva Slayers,,C-12,StarCenter Multisport - North Lake (Court 5),"Fri, Apr 17",10:00 PM
C-16 The IncrediBalls,,C-14 Diva Slayers,,C-12,StarCenter Multisport - North Lake (Court 5),"Fri, Apr 17",10:00 PM
C-09 The Netsons,,C-05 Dragon Ballz Deep,,C-02,StarCenter Multisport - North Lake (Court 6),"Fri, Apr 17",10:00 PM
C-09 The Netsons,,C-05 Dragon Ballz Deep,,C-02,StarCenter Multisport - North Lake (Court 6),"Fri, Apr 17",10:00 PM
C-01 Avatar: Net Benders,,C-08 Blocker's Home for Unimaginative Hitters,,C-07,StarCenter Multisport - North Lake (Court 7),"Fri, Apr 17",10:00 PM
C-01 Avatar: Net Benders,,C-08 Blocker's Home for Unimaginative Hitters,,C-07,StarCenter Multisport - North Lake (Court 7),"Fri, Apr 17",10:00 PM
C-16 The IncrediBalls,,C-12 The Magic Spikebus,,C-14,StarCenter Multisport - North Lake (Court 5),"Fri, Apr 17",10:45 PM
C-16 The IncrediBalls,,C-12 The Magic Spikebus,,C-14,StarCenter Multisport - North Lake (Court 5),"Fri, Apr 17",10:45 PM
C-09 The Netsons,,"C-02 Ed, Edd n Edging!",,C-05,StarCenter Multisport - North Lake (Court 6),"Fri, Apr 17",10:45 PM
C-09 The Netsons,,"C-02 Ed, Edd n Edging!",,C-05,StarCenter Multisport - North Lake (Court 6),"Fri, Apr 17",10:45 PM
C-01 Avatar: Net Benders,,C-07 Sailor Spikers,,C-08,StarCenter Multisport - North Lake (Court 7),"Fri, Apr 17",10:45 PM
C-01 Avatar: Net Benders,,C-07 Sailor Spikers,,C-08,StarCenter Multisport - North Lake (Court 7),"Fri, Apr 17",10:45 PM
C-14 Diva Slayers,,C-11 Trans Performers,,C-16,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Apr 24",7:00 PM
C-14 Diva Slayers,,C-11 Trans Performers,,C-16,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Apr 24",7:00 PM
C-13 Thunder Kills,,C-08 Blocker's Home for Unimaginative Hitters,,C-15,StarCenter Multisport - Farmers Branch (Court 6),"Fri, Apr 24",7:00 PM
C-13 Thunder Kills,,C-08 Blocker's Home for Unimaginative Hitters,,C-15,StarCenter Multisport - Farmers Branch (Court 6),"Fri, Apr 24",7:00 PM
"C-03 Sugar, Spike and",,C-01 Avatar: Net Benders,,C-06,StarCenter Multisport - Farmers Branch (Court 7),"Fri, Apr 24",7:00 PM
"C-03 Sugar, Spike and",,C-01 Avatar: Net Benders,,C-06,StarCenter Multisport - Farmers Branch (Court 7),"Fri, Apr 24",7:00 PM
C-16 The IncrediBalls,,C-14 Diva Slayers,,C-11,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Apr 24",7:45 PM
C-16 The IncrediBalls,,C-14 Diva Slayers,,C-11,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Apr 24",7:45 PM
C-15 Powerpuff Passers,,C-13 Thunder Kills,,C-08,StarCenter Multisport - Farmers Branch (Court 6),"Fri, Apr 24",7:45 PM
C-15 Powerpuff Passers,,C-13 Thunder Kills,,C-08,StarCenter Multisport - Farmers Branch (Court 6),"Fri, Apr 24",7:45 PM
C-06 SpongeBall Spikepants,,"C-03 Sugar, Spike and",,C-01,StarCenter Multisport - Farmers Branch (Court 7),"Fri, Apr 24",7:45 PM
C-06 SpongeBall Spikepants,,"C-03 Sugar, Spike and",,C-01,StarCenter Multisport - Farmers Branch (Court 7),"Fri, Apr 24",7:45 PM
C-16 The IncrediBalls,,C-11 Trans Performers,,C-14,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Apr 24",8:30 PM
C-16 The IncrediBalls,,C-11 Trans Performers,,C-14,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Apr 24",8:30 PM
C-15 Powerpuff Passers,,C-08 Blocker's Home for Unimaginative Hitters,,C-13,StarCenter Multisport - Farmers Branch (Court 6),"Fri, Apr 24",8:30 PM
C-15 Powerpuff Passers,,C-08 Blocker's Home for Unimaginative Hitters,,C-13,StarCenter Multisport - Farmers Branch (Court 6),"Fri, Apr 24",8:30 PM
C-06 SpongeBall Spikepants,,C-01 Avatar: Net Benders,,C-03,StarCenter Multisport - Farmers Branch (Court 7),"Fri, Apr 24",8:30 PM
C-06 SpongeBall Spikepants,,C-01 Avatar: Net Benders,,C-03,StarCenter Multisport - Farmers Branch (Court 7),"Fri, Apr 24",8:30 PM
C-09 The Netsons,,C-05 Dragon Ballz Deep,,C-18,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Apr 24",9:15 PM
C-09 The Netsons,,C-05 Dragon Ballz Deep,,C-18,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Apr 24",9:15 PM
C-10 Courage the Cowardly Dig,,C-04 Peppa Dig,,C-02,StarCenter Multisport - Farmers Branch (Court 6),"Fri, Apr 24",9:15 PM
C-10 Courage the Cowardly Dig,,C-04 Peppa Dig,,C-02,StarCenter Multisport - Farmers Branch (Court 6),"Fri, Apr 24",9:15 PM
C-07 Sailor Spikers,,C-17 Scooby Do Me,,C-12,StarCenter Multisport - Farmers Branch (Court 7),"Fri, Apr 24",9:15 PM
C-07 Sailor Spikers,,C-17 Scooby Do Me,,C-12,StarCenter Multisport - Farmers Branch (Court 7),"Fri, Apr 24",9:15 PM
C-18 Straw Hat Striker,,C-09 The Netsons,,C-05,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Apr 24",10:00 PM
C-18 Straw Hat Striker,,C-09 The Netsons,,C-05,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Apr 24",10:00 PM
"C-02 Ed, Edd n Edging!",,C-10 Courage the Cowardly Dig,,C-04,StarCenter Multisport - Farmers Branch (Court 6),"Fri, Apr 24",10:00 PM
"C-02 Ed, Edd n Edging!",,C-10 Courage the Cowardly Dig,,C-04,StarCenter Multisport - Farmers Branch (Court 6),"Fri, Apr 24",10:00 PM
C-12 The Magic Spikebus,,C-07 Sailor Spikers,,C-17,StarCenter Multisport - Farmers Branch (Court 7),"Fri, Apr 24",10:00 PM
C-12 The Magic Spikebus,,C-07 Sailor Spikers,,C-17,StarCenter Multisport - Farmers Branch (Court 7),"Fri, Apr 24",10:00 PM
C-18 Straw Hat Striker,,C-05 Dragon Ballz Deep,,C-09,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Apr 24",10:45 PM
C-18 Straw Hat Striker,,C-05 Dragon Ballz Deep,,C-09,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Apr 24",10:45 PM
"C-02 Ed, Edd n Edging!",,C-04 Peppa Dig,,C-10,StarCenter Multisport - Farmers Branch (Court 6),"Fri, Apr 24",10:45 PM
"C-02 Ed, Edd n Edging!",,C-04 Peppa Dig,,C-10,StarCenter Multisport - Farmers Branch (Court 6),"Fri, Apr 24",10:45 PM
C-12 The Magic Spikebus,,C-17 Scooby Do Me,,C-07,StarCenter Multisport - Farmers Branch (Court 7),"Fri, Apr 24",10:45 PM
C-12 The Magic Spikebus,,C-17 Scooby Do Me,,C-07,StarCenter Multisport - Farmers Branch (Court 7),"Fri, Apr 24",10:45 PM
E-03,,E-01-Squatty Hawties,,E-06,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Jan 23",7:00 PM
E-03,,E-01-Squatty Hawties,,E-06,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Jan 23",7:00 PM
E-06-Kegel Crushers,,E-03,,E-01,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Jan 23",7:45 PM
E-06-Kegel Crushers,,E-03,,E-01,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Jan 23",7:45 PM
E-06-Kegel Crushers,,E-01-Squatty Hawties,,E-03,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Jan 23",8:30 PM
E-06-Kegel Crushers,,E-01-Squatty Hawties,,E-03,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Jan 23",8:30 PM
E-04-Pump & Dump,,E-02-Pull Up (But Don’t Pull Out),,E-05,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Jan 23",9:15 PM
E-04-Pump & Dump,,E-02-Pull Up (But Don’t Pull Out),,E-05,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Jan 23",9:15 PM
"E-05-Spot Me Outside, How Bout That",,E-04-Pump & Dump,,E-02,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Jan 23",10:00 PM
"E-05-Spot Me Outside, How Bout That",,E-04-Pump & Dump,,E-02,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Jan 23",10:00 PM
"E-05-Spot Me Outside, How Bout That",,E-02-Pull Up (But Don’t Pull Out),,E-04,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Jan 23",10:45 PM
"E-05-Spot Me Outside, How Bout That",,E-02-Pull Up (But Don’t Pull Out),,E-04,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Jan 23",10:45 PM
E-04-Pump & Dump,25,E-01-Squatty Hawties,19,E-05,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Jan 30",7:00 PM
E-04-Pump & Dump,26,E-01-Squatty Hawties,25,E-05,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Jan 30",7:00 PM
"E-05-Spot Me Outside, How Bout That",20,E-04-Pump & Dump,25,E-01,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Jan 30",7:45 PM
"E-05-Spot Me Outside, How Bout That",21,E-04-Pump & Dump,25,E-01,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Jan 30",7:45 PM
"E-05-Spot Me Outside, How Bout That",25,E-01-Squatty Hawties,20,E-04,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Jan 30",8:30 PM
"E-05-Spot Me Outside, How Bout That",25,E-01-Squatty Hawties,21,E-04,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Jan 30",8:30 PM
E-03,25,E-02-Pull Up (But Don’t Pull Out),17,E-06,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Jan 30",9:15 PM
E-03,25,E-02-Pull Up (But Don’t Pull Out),21,E-06,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Jan 30",9:15 PM
E-06-Kegel Crushers,25,E-03,22,E-02,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Jan 30",10:00 PM
E-06-Kegel Crushers,22,E-03,21,E-02,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Jan 30",10:00 PM
E-06-Kegel Crushers,22,E-02-Pull Up (But Don’t Pull Out),25,E-03,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Jan 30",10:45 PM
E-06-Kegel Crushers,25,E-02-Pull Up (But Don’t Pull Out),17,E-03,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Jan 30",10:45 PM
"E-05-Spot Me Outside, How Bout That",,E-02-Pull Up (But Don’t Pull Out),,E-06,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Feb 6",7:00 PM
"E-05-Spot Me Outside, How Bout That",,E-02-Pull Up (But Don’t Pull Out),,E-06,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Feb 6",7:00 PM
E-06-Kegel Crushers,,"E-05-Spot Me Outside, How Bout That",,E-02,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Feb 6",7:45 PM
E-06-Kegel Crushers,,"E-05-Spot Me Outside, How Bout That",,E-02,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Feb 6",7:45 PM
E-06-Kegel Crushers,,E-02-Pull Up (But Don’t Pull Out),,E-05,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Feb 6",8:30 PM
E-06-Kegel Crushers,,E-02-Pull Up (But Don’t Pull Out),,E-05,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Feb 6",8:30 PM
E-03,,E-01-Squatty Hawties,,E-04,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Feb 6",9:15 PM
E-03,,E-01-Squatty Hawties,,E-04,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Feb 6",9:15 PM
E-04-Pump & Dump,,E-03,,E-01,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Feb 6",10:00 PM
E-04-Pump & Dump,,E-03,,E-01,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Feb 6",10:00 PM
E-04-Pump & Dump,,E-01-Squatty Hawties,,E-03,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Feb 6",10:45 PM
E-04-Pump & Dump,,E-01-Squatty Hawties,,E-03,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Feb 6",10:45 PM
E-04-Pump & Dump,,E-02-Pull Up (But Don’t Pull Out),,E-05,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Feb 20",7:00 PM
E-04-Pump & Dump,,E-02-Pull Up (But Don’t Pull Out),,E-05,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Feb 20",7:00 PM
"E-05-Spot Me Outside, How Bout That",,E-04-Pump & Dump,,E-02,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Feb 20",7:45 PM
"E-05-Spot Me Outside, How Bout That",,E-04-Pump & Dump,,E-02,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Feb 20",7:45 PM
"E-05-Spot Me Outside, How Bout That",,E-02-Pull Up (But Don’t Pull Out),,E-04,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Feb 20",8:30 PM
"E-05-Spot Me Outside, How Bout That",,E-02-Pull Up (But Don’t Pull Out),,E-04,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Feb 20",8:30 PM
E-03,,E-01-Squatty Hawties,,E-06,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Feb 20",9:15 PM
E-03,,E-01-Squatty Hawties,,E-06,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Feb 20",9:15 PM
E-06-Kegel Crushers,,E-03,,E-01,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Feb 20",10:00 PM
E-06-Kegel Crushers,,E-03,,E-01,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Feb 20",10:00 PM
E-06-Kegel Crushers,,E-01-Squatty Hawties,,E-03,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Feb 20",10:45 PM
E-06-Kegel Crushers,,E-01-Squatty Hawties,,E-03,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Feb 20",10:45 PM
E-03,,E-02-Pull Up (But Don’t Pull Out),,E-04,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Feb 27",7:00 PM
E-03,,E-02-Pull Up (But Don’t Pull Out),,E-04,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Feb 27",7:00 PM
E-04-Pump & Dump,,E-03,,E-02,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Feb 27",7:45 PM
E-04-Pump & Dump,,E-03,,E-02,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Feb 27",7:45 PM
E-04-Pump & Dump,,E-02-Pull Up (But Don’t Pull Out),,E-03,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Feb 27",8:30 PM
E-04-Pump & Dump,,E-02-Pull Up (But Don’t Pull Out),,E-03,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Feb 27",8:30 PM
"E-05-Spot Me Outside, How Bout That",,E-01-Squatty Hawties,,E-06,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Feb 27",9:15 PM
"E-05-Spot Me Outside, How Bout That",,E-01-Squatty Hawties,,E-06,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Feb 27",9:15 PM
E-06-Kegel Crushers,,"E-05-Spot Me Outside, How Bout That",,E-01,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Feb 27",10:00 PM
E-06-Kegel Crushers,,"E-05-Spot Me Outside, How Bout That",,E-01,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Feb 27",10:00 PM
E-06-Kegel Crushers,,E-01-Squatty Hawties,,E-05,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Feb 27",10:45 PM
E-06-Kegel Crushers,,E-01-Squatty Hawties,,E-05,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Feb 27",10:45 PM
E-03,,E-01-Squatty Hawties,,E-04,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Mar 6",7:00 PM
E-03,,E-01-Squatty Hawties,,E-04,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Mar 6",7:00 PM
E-04-Pump & Dump,,E-03,,E-01,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Mar 6",7:45 PM
E-04-Pump & Dump,,E-03,,E-01,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Mar 6",7:45 PM
E-04-Pump & Dump,,E-01-Squatty Hawties,,E-03,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Mar 6",8:30 PM
E-04-Pump & Dump,,E-01-Squatty Hawties,,E-03,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Mar 6",8:30 PM
"E-05-Spot Me Outside, How Bout That",,E-02-Pull Up (But Don’t Pull Out),,E-06,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Mar 6",9:15 PM
"E-05-Spot Me Outside, How Bout That",,E-02-Pull Up (But Don’t Pull Out),,E-06,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Mar 6",9:15 PM
E-06-Kegel Crushers,,"E-05-Spot Me Outside, How Bout That",,E-02,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Mar 6",10:00 PM
E-06-Kegel Crushers,,"E-05-Spot Me Outside, How Bout That",,E-02,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Mar 6",10:00 PM
E-06-Kegel Crushers,,E-02-Pull Up (But Don’t Pull Out),,E-05,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Mar 6",10:45 PM
E-06-Kegel Crushers,,E-02-Pull Up (But Don’t Pull Out),,E-05,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Mar 6",10:45 PM
E-03,,E-01-Squatty Hawties,,E-06,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Mar 20",7:00 PM
E-03,,E-01-Squatty Hawties,,E-06,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Mar 20",7:00 PM
E-06-Kegel Crushers,,E-03,,E-01,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Mar 20",7:45 PM
E-06-Kegel Crushers,,E-03,,E-01,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Mar 20",7:45 PM
E-06-Kegel Crushers,,E-01-Squatty Hawties,,E-03,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Mar 20",8:30 PM
E-06-Kegel Crushers,,E-01-Squatty Hawties,,E-03,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Mar 20",8:30 PM
E-04-Pump & Dump,,E-02-Pull Up (But Don’t Pull Out),,E-05,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Mar 20",9:15 PM
E-04-Pump & Dump,,E-02-Pull Up (But Don’t Pull Out),,E-05,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Mar 20",9:15 PM
"E-05-Spot Me Outside, How Bout That",,E-04-Pump & Dump,,E-02,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Mar 20",10:00 PM
"E-05-Spot Me Outside, How Bout That",,E-04-Pump & Dump,,E-02,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Mar 20",10:00 PM
"E-05-Spot Me Outside, How Bout That",,E-02-Pull Up (But Don’t Pull Out),,E-04,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Mar 20",10:45 PM
"E-05-Spot Me Outside, How Bout That",,E-02-Pull Up (But Don’t Pull Out),,E-04,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Mar 20",10:45 PM
"E-05-Spot Me Outside, How Bout That",,E-01-Squatty Hawties,,E-06,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Mar 27",7:00 PM
"E-05-Spot Me Outside, How Bout That",,E-01-Squatty Hawties,,E-06,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Mar 27",7:00 PM
E-06-Kegel Crushers,,"E-05-Spot Me Outside, How Bout That",,E-01,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Mar 27",7:45 PM
E-06-Kegel Crushers,,"E-05-Spot Me Outside, How Bout That",,E-01,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Mar 27",7:45 PM
E-06-Kegel Crushers,,E-01-Squatty Hawties,,E-05,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Mar 27",8:30 PM
E-06-Kegel Crushers,,E-01-Squatty Hawties,,E-05,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Mar 27",8:30 PM
E-03,,E-02-Pull Up (But Don’t Pull Out),,E-04,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Mar 27",9:15 PM
E-03,,E-02-Pull Up (But Don’t Pull Out),,E-04,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Mar 27",9:15 PM
E-04-Pump & Dump,,E-03,,E-02,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Mar 27",10:00 PM
E-04-Pump & Dump,,E-03,,E-02,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Mar 27",10:00 PM
E-04-Pump & Dump,,E-02-Pull Up (But Don’t Pull Out),,E-03,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Mar 27",10:45 PM
E-04-Pump & Dump,,E-02-Pull Up (But Don’t Pull Out),,E-03,StarCenter Multisport - Farmers Branch (Court 16),"Fri, Mar 27",10:45 PM
E-03,,E-02-Pull Up (But Don’t Pull Out),,E-06,StarCenter Multisport - North Lake (Court 16),"Fri, Apr 10",7:00 PM
E-03,,E-02-Pull Up (But Don’t Pull Out),,E-06,StarCenter Multisport - North Lake (Court 16),"Fri, Apr 10",7:00 PM
E-06-Kegel Crushers,,E-03,,E-02,StarCenter Multisport - North Lake (Court 16),"Fri, Apr 10",7:45 PM
E-06-Kegel Crushers,,E-03,,E-02,StarCenter Multisport - North Lake (Court 16),"Fri, Apr 10",7:45 PM
E-06-Kegel Crushers,,E-02-Pull Up (But Don’t Pull Out),,E-03,StarCenter Multisport - North Lake (Court 16),"Fri, Apr 10",8:30 PM
E-06-Kegel Crushers,,E-02-Pull Up (But Don’t Pull Out),,E-03,StarCenter Multisport - North Lake (Court 16),"Fri, Apr 10",8:30 PM
E-04-Pump & Dump,,E-01-Squatty Hawties,,E-05,StarCenter Multisport - North Lake (Court 16),"Fri, Apr 10",9:15 PM
E-04-Pump & Dump,,E-01-Squatty Hawties,,E-05,StarCenter Multisport - North Lake (Court 16),"Fri, Apr 10",9:15 PM
"E-05-Spot Me Outside, How Bout That",,E-04-Pump & Dump,,E-01,StarCenter Multisport - North Lake (Court 16),"Fri, Apr 10",10:00 PM
"E-05-Spot Me Outside, How Bout That",,E-04-Pump & Dump,,E-01,StarCenter Multisport - North Lake (Court 16),"Fri, Apr 10",10:00 PM
"E-05-Spot Me Outside, How Bout That",,E-01-Squatty Hawties,,E-04,StarCenter Multisport - North Lake (Court 16),"Fri, Apr 10",10:45 PM
"E-05-Spot Me Outside, How Bout That",,E-01-Squatty Hawties,,E-04,StarCenter Multisport - North Lake (Court 16),"Fri, Apr 10",10:45 PM
E-04-Pump & Dump,,E-02-Pull Up (But Don’t Pull Out),,E-05,StarCenter Multisport - North Lake (Court 16),"Fri, Apr 17",7:00 PM
E-04-Pump & Dump,,E-02-Pull Up (But Don’t Pull Out),,E-05,StarCenter Multisport - North Lake (Court 16),"Fri, Apr 17",7:00 PM
"E-05-Spot Me Outside, How Bout That",,E-04-Pump & Dump,,E-02,StarCenter Multisport - North Lake (Court 16),"Fri, Apr 17",7:45 PM
"E-05-Spot Me Outside, How Bout That",,E-04-Pump & Dump,,E-02,StarCenter Multisport - North Lake (Court 16),"Fri, Apr 17",7:45 PM
